Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
SLS,logistic_regression,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
SLS,logistic_regression,train,0.9178082191780822,0.8423719271908425,0.9178082191780822,0.8784735812133073
SLS,logistic_regression,valid,0.4838709677419355,0.23413111342351717,0.4838709677419355,0.3155680224403927
SLS,lstm,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
SLS,lstm,train,0.9178082191780822,0.8423719271908425,0.9178082191780822,0.8784735812133073
SLS,lstm,valid,0.4838709677419355,0.23413111342351717,0.4838709677419355,0.3155680224403927
SLS,svm,test,0.9655172413793104,0.9322235434007135,0.9655172413793104,0.9485783424077435
SLS,svm,train,0.0821917808219178,0.006755488834678176,0.0821917808219178,0.012484827466620427
SLS,svm,valid,0.5161290322580645,0.26638917793964617,0.5161290322580645,0.3514070006863418
SLS,transformer,test,0.034482758620689655,0.0011890606420927466,0.034482758620689655,0.0022988505747126436
SLS,transformer,train,0.9178082191780822,0.8423719271908425,0.9178082191780822,0.8784735812133073
SLS,transformer,valid,0.4838709677419355,0.23413111342351717,0.4838709677419355,0.3155680224403927
